Episode,GPU Time,CPU Time,MSE,RMSE
Episode_1,0.050335350105301345,0.00964066974910689,0.0006097665892912934,0.024693452356673282
Episode_2,0.0506088224465791,0.009710187762586628,0.00022502272248360077,0.015000757396998353
Episode_3,0.051032932520781504,0.009756555661504806,7.057390476949655e-05,0.00840082762407946
Episode_4,0.050445453279066806,0.009803418638507916,1.315006338413733e-05,0.0036263016124058584
Episode_5,0.05132753874159299,0.009646718681094204,7.318524355219205e-06,0.00270527713094596
Episode_6,0.052251360211611954,0.009775084588799459,0.0002603119394689412,0.01613418542935903
Episode_7,0.05479190219141169,0.009762427125082,1.3918384372834701e-05,0.003730735098185705
Episode_8,0.05662440496559231,0.009743542098558527,9.127232983302e-06,0.003021131076815768
Episode_9,0.05913995607884344,0.009691475394243252,3.297182940470285e-05,0.005742110187440054
