Episode,GPU Time,CPU Time,MSE,RMSE
Episode_1,0.050335350105301345,0.07613881073370883,0.0005660415787156741,0.023791628332581066
Episode_2,0.0506088224465791,0.07636612862270743,0.00021566199039807195,0.014685434634292305
Episode_3,0.051032932520781504,0.07478663562673384,6.312833955445829e-05,0.007945334452020147
Episode_4,0.050445453279066806,0.07554408484373361,6.344302048914692e-06,0.0025187897984775727
Episode_5,0.05132753874159299,0.07488157658080652,1.6414160023333988e-06,0.0012811775842299922
Episode_6,0.052251360211611954,0.07515200636053265,0.0002513583983245908,0.015854286433787893
Episode_7,0.05479190219141169,0.07504020541385278,7.871744109368337e-06,0.0028056628645238787
Episode_8,0.05662440496559231,0.0750529046146754,6.583077681887756e-12,2.565750900202075e-06
Episode_9,0.05913995607884344,0.07510641145848942,2.3412742239878374e-05,0.004838671536680122
