Episode,GPU Time,CPU Time,MSE,RMSE
Episode_1,0.1534501314163208,0.008096964920268339,0.0002598717476349856,0.016120538069028145
Episode_2,0.20193373239957368,0.007109684821886894,0.00011724443603688781,0.010827946990860631
Episode_3,0.05589560918093578,0.006228334129778015,0.00037408790361767407,0.019341352166218215
Episode_4,0.05347051838490526,0.006134776885281866,0.0008561216665249722,0.029259556840884864
Episode_5,0.054466724013262253,0.006255512186550202,0.00043422134004169694,0.02083797830984803
Episode_6,0.05535583687417301,0.0062777314657046475,0.00011915931743235798,0.010916011974725841
Episode_7,0.05303617068319932,0.0060927029771725115,5.8577992036846975e-05,0.007653626071140854
Episode_8,0.057084082702198995,0.0061231696087381115,4.932264230720964e-05,0.007023008066862065
Episode_9,0.05783381167878496,0.006112596937950621,7.280392428413195e-05,0.008532521566578776
