Episode,GPU Time,CPU Time,MSE,RMSE
Episode_1,0.1534501314163208,0.013622182257035199,0.0002527929549755825,0.01589946398390784
Episode_2,0.20193373239957368,0.01583093251937475,0.00011080300354010909,0.010526300562881011
Episode_3,0.05589560918093578,0.010364403480865442,0.00036370101662316836,0.019070946925183564
Episode_4,0.05347051838490526,0.016730691113850293,0.0008428749690781821,0.029032309055226423
Episode_5,0.054466724013262253,0.010913972421125932,0.0004232541441850625,0.020573141330022075
Episode_6,0.05535583687417301,0.011256472564037934,0.00010670957990875234,0.010330032909374119
Episode_7,0.05303617068319932,0.011218697911849594,4.992724112442149e-05,0.007065921109411107
Episode_8,0.057084082702198995,0.011418315339441099,3.530363112728742e-05,0.005941685882583109
Episode_9,0.05783381167878496,0.01288205106207665,5.970308850393525e-05,0.00772677736860169
